代號,名稱,英文名稱,票面利率,轉換價格(元),轉換價格生效日期,轉換標的代碼,轉換標的名稱,轉換日期起,轉換日期迄,發行日期,掛牌日期,到期日,到期價格,到期殖利率,申請發行總額(百萬),實際發行總額(百萬),發行價格(元),最新餘額(百萬),還本年限,發行時轉換價格(元),承銷機構,過戶機構,提前償還日,提前償還日1,提前償還價格1,提前償還殖利率1,提前償還日2,提前償還價格2,提前償還殖利率2,提前償還日3,提前償還價格3,提前償還殖利率3,提前償還日4,提前償還價格4,提前償還殖利率4,最近提前償還日,最近提前償還價格,最近提前償還殖利率,債券擔保情形,重設平均天數3,重設轉換價格公式,停止受理轉換登記日期起,停止受理轉換登記日期訖,強制贖回日
49794,華星光四,Luxnet Corporation 4th Domestic Unsecured Convertible Bond,0.0,204.3,2025-07-30 00:00:00,4979.0,華星光,2025-03-26 00:00:00,2027-12-25 00:00:00,2024-12-25 00:00:00,2024-12-25 00:00:00,2027-12-25 00:00:00,100.0,0.0,200.0,200.0,112.08,200.0,3.0,206.0,960T富邦綜合證券,中國信託商業銀行代理部,發行滿二年,2026-12-25 00:00:00,100.0,0.0,2027-12-25 00:00:00,100.0,0.0,,,,,,,2026-12-25 00:00:00,100.0,0.0,無,,,2025-07-07 00:00:00,2025-07-30 00:00:00,
50097,榮剛七,Gloria Material Technology corp 7th Domestic Unsecured Convertible Bond,0.0,50.3,2025-07-05 00:00:00,5009.0,榮剛,2023-11-01 00:00:00,2026-07-31 00:00:00,2023-07-31 00:00:00,2023-07-31 00:00:00,2026-07-31 00:00:00,101.51,0.5,5000.0,5000.0,100.5,4999.9,3.0,59.2,920T凱基證券,元大證券股份有限公司股務代理部,無,2026-07-31 00:00:00,101.51,0.5,,,,,,,,,,2026-07-31 00:00:00,101.51,0.5,無,,,2025-06-10 00:00:00,2025-07-05 00:00:00,
52011,凱衛一,K WAY INFORMATION CORPORATION 1st Secured Convertible Bond,0.0,38.5,2025-10-30 00:00:00,5201.0,凱衛,2026-01-16 00:00:00,2028-10-15 00:00:00,2025-10-15 00:00:00,2025-10-15 00:00:00,2028-10-15 00:00:00,100.0,0.0,100.0,100.0,112.96,100.0,3.0,41.2,700T兆豐證券,元富證券股務代理部,無,2028-10-15 00:00:00,100.0,0.0,,,,,,,,,,2028-10-15 00:00:00,100.0,0.0,有，兆豐國際商業銀行,,,,,
52091,新鼎一,CTCI Advanced Systems Inc. first convertible bond,0.0,151.1,2025-07-02 00:00:00,5209.0,新鼎,2024-01-07 00:00:00,2026-10-06 00:00:00,2023-10-06 00:00:00,2023-10-06 00:00:00,2026-10-06 00:00:00,100.0,0.0,300.0,300.0,109.46,299.6,3.0,177.0,920T凱基證券,凱基證券股份有限公司股務代理部,無,2026-10-06 00:00:00,100.0,0.0,,,,,,,,,,2026-10-06 00:00:00,100.0,0.0,無,,,2025-06-09 00:00:00,2025-07-02 00:00:00,
52121,凌網一,"Hyweb Technology Co., Ltd. 1st Domestic Unsecured Convertible Bond",0.0,62.64,2025-04-15 00:00:00,5212.0,凌網,2025-01-16 00:00:00,2029-10-15 00:00:00,2024-10-15 00:00:00,2024-10-15 00:00:00,2029-10-15 00:00:00,100.0,0.0,400.0,400.0,101.0,400.0,5.0,66.5,585T統一綜合證券,元富證券股份有限公司,發行滿三年,2027-10-15 00:00:00,101.5075,0.5,2029-10-15 00:00:00,100.0,0.0,,,,,,,2027-10-15 00:00:00,101.5075,0.5,無,,,2025-04-20 00:00:00,2025-06-18 00:00:00,
52251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52303,雷笛克光學三,"Ledlink Optics, Inc. 3rd Domestic Secured Convertible Bond",0.0,22.0,2025-07-07 00:00:00,5230.0,雷笛克光學,2023-10-25 00:00:00,2026-07-24 00:00:00,2023-07-24 00:00:00,2023-07-24 00:00:00,2026-07-24 00:00:00,100.0,0.0,300.0,300.0,111.88,59.7,3.0,22.8,960T富邦綜合證券,元大證券股份有限公司股務代理部,無,2026-07-24 00:00:00,100.0,0.0,,,,,,,,,,2026-07-24 00:00:00,100.0,0.0,有，台北富邦商業銀行,,,2025-06-12 00:00:00,2025-07-07 00:00:00,
52441,弘凱一,"BRIGHTEK OPTOELECTRONIC CO., LTD. 1st Domestic Unsecured Convertible Bond",0.0,44.5,2025-07-19 00:00:00,5244.0,弘凱,2024-12-26 00:00:00,2029-09-25 00:00:00,2024-09-25 00:00:00,2024-09-25 00:00:00,2029-09-25 00:00:00,100.0,0.0,500.0,500.0,100.5,486.3,5.0,46.0,126T宏遠證券,宏遠證券股務代理部,發行滿三年,2027-09-25 00:00:00,100.6,0.2,2029-09-25 00:00:00,100.0,0.0,,,,,,,2027-09-25 00:00:00,100.6,0.2,無,,,2025-06-24 00:00:00,2025-07-19 00:00:00,
52452,智晶二,WISECHIP SEMICONDUCTOR INC.2nd Unsecured Convertible Bond,0.0,35.0,2024-12-18 00:00:00,5245.0,智晶,2025-03-19 00:00:00,2027-12-18 00:00:00,2024-12-18 00:00:00,2024-12-18 00:00:00,2027-12-18 00:00:00,100.0,0.0,300.0,300.0,101.1,295.2,3.0,35.0,815T台新綜合證券,台新證券股務代理部,發行滿二年,2026-12-18 00:00:00,100.5,0.25,2027-12-18 00:00:00,100.0,0.0,,,,,,,2026-12-18 00:00:00,100.5,0.25,無,,,2025-04-27 00:00:00,2025-06-25 00:00:00,
52635,智崴五,BROGENT TECHNOLOGIES INC. 5th Secured Convertible Bond,0.0,110.6,2025-08-12 00:00:00,5263.0,智崴,2024-06-05 00:00:00,2027-03-04 00:00:00,2024-03-04 00:00:00,2024-03-04 00:00:00,2027-03-04 00:00:00,100.0,0.0,800.0,800.0,114.83,403.7,3.0,112.0,815T台新綜合證券,台新綜合證券(股)公司股務代理部,發行滿二年,2026-03-04 00:00:00,100.2001,0.1,2027-03-04 00:00:00,100.0,0.0,,,,,,,2026-03-04 00:00:00,100.2001,0.1,有，台中商業銀行,,,2025-11-06 00:00:00,2025-12-01 00:00:00,
53064,桂盟四,Kmc (Kuei Meng) International Inc 4th Secured Convertible Bond,0.0,122.5,2025-09-22 00:00:00,5306.0,桂盟,2024-02-09 00:00:00,2026-11-08 00:00:00,2023-11-08 00:00:00,2023-11-08 00:00:00,2026-11-08 00:00:00,100.0,0.0,1000.0,1000.0,108.44,999.9,3.0,130.5,920T凱基證券,中國信託商業銀行代理部,無,2026-11-08 00:00:00,100.0,0.0,,,,,,,,,,2026-11-08 00:00:00,100.0,0.0,有，日商瑞穗銀行,,,2025-12-03 00:00:00,2025-12-28 00:00:00,
53095,系統電五,SYSGRATION LTD. 5th DOMESTIC UNSECURED CONVERTIBLE CORPORATE BOND.,0.0,38.2,2025-06-10 00:00:00,5309.0,系統電,2023-11-09 00:00:00,2026-08-08 00:00:00,2023-08-08 00:00:00,2023-08-08 00:00:00,2026-08-08 00:00:00,100.0,0.0,500.0,500.0,100.5,52.7,3.0,39.7,統一綜合證券股份有限公司,福邦證券股份有限公司股務代理部,發行滿二年,2025-08-08 00:00:00,100.5006,0.25,2026-08-08 00:00:00,100.0,0.0,,,,,,,2026-08-08 00:00:00,100.0,0.0,無,,,2025-05-15 00:00:00,2025-06-10 00:00:00,
53211,美而快一,"UNITED RECOMMEND INTERNATIONAL CO., LTD. 1st Domestic Unsecured Convertible Bond",0.0,85.3,2024-09-16 00:00:00,5321.0,美而快,2024-06-05 00:00:00,2027-03-04 00:00:00,2024-03-04 00:00:00,2024-03-04 00:00:00,2027-03-04 00:00:00,100.0,0.0,200.0,200.0,105.95,200.0,3.0,92.0,300T台新國際商業銀行,群益金鼎證券股份有限公司,發行滿二年,2026-03-04 00:00:00,101.0025,0.5,2027-03-04 00:00:00,100.0,0.0,,,,,,,2026-03-04 00:00:00,101.0025,0.5,無,,,2025-04-19 00:00:00,2025-06-17 00:00:00,
53887,中磊七,Sercomm Corp. 7th Domestic Unsecured Convertible Bonds,0.0,134.6,2025-04-04 00:00:00,5388.0,中磊,2024-03-07 00:00:00,2028-12-06 00:00:00,2023-12-06 00:00:00,2023-12-06 00:00:00,2028-12-06 00:00:00,100.0,0.0,3000.0,3000.0,103.0,3000.0,5.0,145.0,815T台新綜合證券,台新綜合證券股務代理部,發行滿三年,2026-12-06 00:00:00,100.0,0.0,2028-12-06 00:00:00,100.0,0.0,,,,,,,2026-12-06 00:00:00,100.0,0.0,無,,,2025-03-10 00:00:00,2025-05-29 00:00:00,
54342,崇越二,"TOPCO SCIENTIFIC CO.,LTD. 2nd Domestic Unsecured Convertible Bonds",0.0,184.1,2025-07-07 00:00:00,5434.0,崇越,2023-09-30 00:00:00,2026-06-29 00:00:00,2023-06-29 00:00:00,2023-06-29 00:00:00,2026-06-29 00:00:00,100.0,0.0,1000.0,1000.0,101.0,320.5,3.0,200.0,648T福邦證券,福邦證券股務代理部,無,2026-06-29 00:00:00,100.0,0.0,,,,,,,,,,2026-06-29 00:00:00,100.0,0.0,無,,,2025-06-12 00:00:00,2025-07-07 00:00:00,
54391,高技一,"First Hi-tec Enterprise Co.,Ltd. 1st Unsecured Convertible Bond",0.0,300.0,2025-09-09 00:00:00,5439.0,高技,2025-12-10 00:00:00,2030-09-09 00:00:00,2025-09-09 00:00:00,2025-09-09 00:00:00,2030-09-09 00:00:00,100.0,0.0,2000.0,2000.0,111.88,2000.0,5.0,300.0,920T凱基證券,台新綜合證券股務代理部,發行滿三年,2028-09-09 00:00:00,100.0,0.0,2030-09-09 00:00:00,100.0,0.0,,,,,,,2028-09-09 00:00:00,100.0,0.0,無,,,,,
54501,南良一,NAM LIONG GLOBAL CORPORATION DOMESTIC 1st SECURED CONVERTIBLE BOND,0.0,17.4,2025-08-08 00:00:00,5450.0,南良,2023-06-22 00:00:00,2028-03-21 00:00:00,2023-03-21 00:00:00,2023-03-21 00:00:00,2028-03-21 00:00:00,100.0,0.0,500.0,500.0,116.23,499.8,5.0,18.8,116T日盛證券,國票綜合證券股份有限公司股務代理部,發行滿三年,2026-03-21 00:00:00,100.75,0.25,2028-03-21 00:00:00,100.0,0.0,,,,,,,2026-03-21 00:00:00,100.75,0.25,有，臺灣土地銀行股份有限公司,,,2025-07-14 00:00:00,2025-08-08 00:00:00,
54573,宣德三,SPEED TECH CORP.　3rd Domestic Unsecured Convertible Bond,0.0,66.9,2025-08-05 00:00:00,5457.0,宣德,2024-06-07 00:00:00,2027-03-06 00:00:00,2024-03-06 00:00:00,2024-03-06 00:00:00,2027-03-06 00:00:00,100.0,0.0,2000.0,2000.0,101.0,2000.0,3.0,69.5,920T凱基證券,台新國際商業銀行股份有限公司股務代理部,無,2027-03-06 00:00:00,100.0,0.0,,,,,,,,,,2027-03-06 00:00:00,100.0,0.0,無,,,2025-07-11 00:00:00,2025-08-05 00:00:00,
55433,桓鼎三KY,Buima Group Inc. 3rd Unsecured Convertible Bond,0.0,51.5,2025-02-12 00:00:00,5543.0,桓鼎-KY,2023-03-15 00:00:00,2025-12-14 00:00:00,2022-12-14 00:00:00,2022-12-14 00:00:00,2025-12-14 00:00:00,100.0,0.0,100.0,100.0,100.0,100.0,3.0,55.0,779T國票綜合證券,兆豐證券股份有限公司股務代理部,發行滿二年,2024-12-14 00:00:00,104.04,2.0,2025-12-14 00:00:00,100.0,0.0,,,,,,,2025-12-14 00:00:00,100.0,0.0,無,,,2025-07-31 00:00:00,2025-08-29 00:00:00,
55434,桓鼎四KY,Buima Group Inc. 4th Unsecured Convertible Bond,0.0,52.3,2025-02-12 00:00:00,5543.0,桓鼎-KY,2023-05-22 00:00:00,2026-02-21 00:00:00,2023-02-21 00:00:00,2023-02-21 00:00:00,2026-02-21 00:00:00,107.6891,2.5,100.0,100.0,100.0,100.0,3.0,55.8,779T國票綜合證券,兆豐證券股份有限公司股務代理部,無,2026-02-21 00:00:00,107.6891,2.5,,,,,,,,,,2026-02-21 00:00:00,107.6891,2.5,無,,,2025-07-31 00:00:00,2025-08-29 00:00:00,
56086,四維航六,"SHIH WEI NAVIGATION CO., LTD 6TH SECURED COVERTIBLE BONDS",0.0,22.1,2023-08-08 00:00:00,5608.0,四維航,2023-09-22 00:00:00,2026-06-21 00:00:00,2023-06-21 00:00:00,2023-06-21 00:00:00,2026-06-21 00:00:00,100.0,0.0,500.0,500.0,107.71,499.9,3.0,23.8,永豐金證券股份有限公司,兆豐證券股務代理部,無,2026-06-21 00:00:00,100.0,0.0,,,,,,,,,,2026-06-21 00:00:00,100.0,0.0,有，陽信商業銀行,,,2025-04-27 00:00:00,2025-06-25 00:00:00,
56087,四維航七,"SHIH WEI NAVIGATION CO., LTD 7th Domestic Secured Convertible Bond",0.0,19.3,2024-12-17 00:00:00,5608.0,四維航,2025-03-18 00:00:00,2027-12-17 00:00:00,2024-12-17 00:00:00,2024-12-17 00:00:00,2027-12-17 00:00:00,100.0,0.0,600.0,600.0,102.44,600.0,3.0,19.3,9A0T永豐金證券,兆豐證券股務代理部,無,2027-12-17 00:00:00,100.0,0.0,,,,,,,,,,2027-12-17 00:00:00,100.0,0.0,有，第一商業銀行股份有限公司,,,2025-04-27 00:00:00,2025-06-25 00:00:00,
59055,南仁湖四,"NAN REN LAKE LEISURE AMUSEMENT CO., LTD.4th DOMESTIC SECURED CONVERTIBLE BOND",0.0,12.62,2022-07-18 00:00:00,5905.0,南仁湖,2021-08-19 00:00:00,2026-05-18 00:00:00,2021-05-18 00:00:00,2021-05-18 00:00:00,2026-05-18 00:00:00,100.0,0.0,600.0,600.0,100.0,198.6,5.0,13.2,585T統一綜合證券,兆豐證券股份有限公司,發行滿三、四年,2024-05-18 00:00:00,101.508,0.5,2025-05-18 00:00:00,102.016,0.5,2026-05-18 00:00:00,100.0,0.0,,,,2026-05-18 00:00:00,100.0,0.0,有，臺灣土地銀行股份有限公司大發分行,,,2025-04-28 00:00:00,2025-06-26 00:00:00,
60151,宏遠證一,"Horizon Securities Co., Ltd. 1st Domestic Unsecured Convertible Bond",0.0,14.54,2025-03-28 00:00:00,6015.0,宏遠證,2021-09-12 00:00:00,2026-06-11 00:00:00,2021-06-11 00:00:00,2021-06-11 00:00:00,2026-06-11 00:00:00,100.0,0.0,700.0,700.0,117.8,124.4,5.0,19.6,920T凱基證券,宏遠證券股份有限公司股務代理部,發行滿三年,2024-06-11 00:00:00,100.0,0.0,2026-06-11 00:00:00,100.0,0.0,,,,,,,2026-06-11 00:00:00,100.0,0.0,無,,,2025-03-03 00:00:00,2025-05-22 00:00:00,
60152,宏遠證二,"Horizon Securities Co., Ltd. 2nd Domestic Unsecured Convertible Bond",0.0,10.22,2025-03-28 00:00:00,6015.0,宏遠證,2024-04-06 00:00:00,2029-01-05 00:00:00,2024-01-05 00:00:00,2024-01-05 00:00:00,2029-01-05 00:00:00,102.5251,0.5,600.0,600.0,101.36,165.0,5.0,10.92,920T凱基證券,宏遠證券股份有限公司股務代理部,發行滿三、四年,2027-01-05 00:00:00,101.5075,0.5,2028-01-05 00:00:00,102.0151,0.5,2029-01-05 00:00:00,102.5251,0.5,,,,2027-01-05 00:00:00,101.5075,0.5,無,,,2025-03-03 00:00:00,2025-05-22 00:00:00,
61041,創惟一,"Genesys Logic, Inc. 1st Domestic Unsecured Convertible Bond",0.0,124.8,2025-04-17 00:00:00,6104.0,創惟,2022-11-27 00:00:00,2027-08-26 00:00:00,2022-08-26 00:00:00,2022-08-26 00:00:00,2027-08-26 00:00:00,100.0,0.0,500.0,500.0,100.5,436.8,5.0,132.0,960T富邦綜合證券,中國信託商業銀行代理部,發行滿三年,2025-08-26 00:00:00,100.75,0.25,2027-08-26 00:00:00,100.0,0.0,,,,,,,2027-08-26 00:00:00,100.0,0.0,無,,,2025-03-20 00:00:00,2025-06-11 00:00:00,
61112,大宇資二,Softstar Entertainment Inc. 2nd Unsecured Convertible Bond,0.0,67.0,2024-09-10 00:00:00,6111.0,大宇資,2024-12-11 00:00:00,2027-09-10 00:00:00,2024-09-10 00:00:00,2024-09-10 00:00:00,2027-09-10 00:00:00,100.0,0.0,300.0,300.0,101.0,300.0,3.0,67.0,538T第一金證券,元大證券股份有限公司股務代理部,發行滿二年,2026-09-10 00:00:00,100.5,0.25,2027-09-10 00:00:00,100.0,0.0,,,,,,,2026-09-10 00:00:00,100.5,0.25,無,,,2025-11-24 00:00:00,2025-12-23 00:00:00,
61171,迎廣一,IN WIN DEVELOPMENT INC. 1st Domestic Unsecured Convertible Bond,0.0,82.0,2025-08-23 00:00:00,6117.0,迎廣,2024-08-28 00:00:00,2027-05-27 00:00:00,2024-05-27 00:00:00,2024-05-27 00:00:00,2027-05-27 00:00:00,100.0,0.0,500.0,500.0,111.35,200.8,3.0,84.0,815T台新綜合證券,統一綜合證券股份有限公司,發行滿二年,2026-05-27 00:00:00,101.0025,0.5,2027-05-27 00:00:00,100.0,0.0,,,,,,,2026-05-27 00:00:00,101.0025,0.5,無,,,2025-07-29 00:00:00,2025-08-23 00:00:00,
61172,迎廣二,IN WIN DEVELOPMENT INC. 2nd Domestic Unsecured Convertible Bond,0.0,77.4,2025-08-23 00:00:00,6117.0,迎廣,2025-08-29 00:00:00,2028-05-28 00:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,2028-05-28 00:00:00,100.0,0.0,500.0,500.0,110.73,474.2,3.0,79.3,815T台新綜合證券,統一綜合證券股份有限公司,發行滿二年,2027-05-28 00:00:00,101.0025,0.5,2028-05-28 00:00:00,100.0,0.0,,,,,,,2027-05-28 00:00:00,101.0025,0.5,無,,,,,
61255,廣運五,"KENMEC MECHANICAL ENGINEERING CO.,LTD.5th Domestic Unsecured Convertible bond",0.0,112.0,2025-07-01 00:00:00,6125.0,廣運,2024-09-22 00:00:00,2027-06-21 00:00:00,2024-06-21 00:00:00,2024-06-21 00:00:00,2027-06-21 00:00:00,100.0,0.0,600.0,600.0,118.47,570.0,3.0,114.0,980T元大證券,統一綜合證券股份有限公司,發行滿二年,2026-06-21 00:00:00,101.0025,0.5,2027-06-21 00:00:00,100.0,0.0,,,,,,,2026-06-21 00:00:00,101.0025,0.5,無,,,2025-06-06 00:00:00,2025-07-01 00:00:00,
61263,信音三,"Singatron Enterprise Co.,Ltd 3rd Domestic Unsecured Convertible Bond",0.0,26.8,2025-09-18 00:00:00,6126.0,信音,2024-03-01 00:00:00,2026-11-30 00:00:00,2023-11-30 00:00:00,2023-11-30 00:00:00,2026-11-30 00:00:00,100.0,0.0,500.0,500.0,104.18,199.0,3.0,28.5,505T大展證券,富邦綜合證券股份有限公司股務代理部,發行滿二年,2025-11-30 00:00:00,101.5056,0.75,2026-11-30 00:00:00,100.0,0.0,,,,,,,2026-11-30 00:00:00,100.0,0.0,無,,,2025-08-25 00:00:00,2025-09-18 00:00:00,
61394,亞翔四,"L & K ENGINEERING CO., LTD. 4th Domestic Unsecured Convertible Bond",0.0,157.6,2025-09-10 00:00:00,6139.0,亞翔,2024-04-26 00:00:00,2027-01-25 00:00:00,2024-01-25 00:00:00,2024-01-25 00:00:00,2027-01-25 00:00:00,100.0,0.0,500.0,500.0,100.0,35.0,3.0,172.5,585T統一綜合證券,中國信託商業銀行代理部,發行滿二年,2026-01-25 00:00:00,101.0025,0.5,2027-01-25 00:00:00,100.0,0.0,,,,,,,2026-01-25 00:00:00,101.0025,0.5,無,,,2025-08-18 00:00:00,2025-09-10 00:00:00,
61506,撼訊六,TUL Corporation 6th Domestic Unsecured Convertible Bond,0.0,90.2,2024-03-07 00:00:00,6150.0,撼訊,2024-06-08 00:00:00,2027-03-07 00:00:00,2024-03-07 00:00:00,2024-03-07 00:00:00,2027-03-07 00:00:00,101.5,0.5,400.0,400.0,106.74,400.0,3.0,90.2,126T宏遠證券,富邦綜合證券股份有限公司股務代理部,無,2027-03-07 00:00:00,101.5,0.5,,,,,,,,,,2027-03-07 00:00:00,101.5,0.5,無,,,2025-04-22 00:00:00,2025-06-20 00:00:00,
61565,松上五,"SONG SHANG ELECTRONICS CO., LTD. 5th Unsecured  Convertible Bond",0.0,29.0,2025-08-20 00:00:00,6156.0,松上,2025-09-26 00:00:00,2028-06-25 00:00:00,2025-06-25 00:00:00,2025-06-25 00:00:00,2028-06-25 00:00:00,100.0,0.0,350.0,350.0,100.0,350.0,3.0,30.1,9A0T永豐金證券,台新證券股務代理部,發行滿二年,2027-06-25 00:00:00,100.0,0.0,2028-06-25 00:00:00,100.0,0.0,,,,,,,2027-06-25 00:00:00,100.0,0.0,無,,,,,
61635,華電網五,Hwacom Systems Inc. 5th Domestic Unsecured Convertible Bond,0.0,25.02,2025-10-16 00:00:00,6163.0,華電網,2026-01-17 00:00:00,2028-10-16 00:00:00,2025-10-16 00:00:00,2025-10-16 00:00:00,2028-10-16 00:00:00,100.0,0.0,300.0,300.0,100.0,300.0,3.0,25.02,585T統一綜合證券,中國信託商業銀行股份有限公司,發行滿二年,2027-10-16 00:00:00,102.01,1.0,2028-10-16 00:00:00,100.0,0.0,,,,,,,2027-10-16 00:00:00,102.01,1.0,無,,,,,
61777,達麗七,"DA-LI DEVELOPMENT CO.,LTD. 7th Domestic Unsecured Convertible Bond",0.0,46.1,2025-08-11 00:00:00,6177.0,達麗,2025-09-26 00:00:00,2028-06-25 00:00:00,2025-06-25 00:00:00,2025-06-25 00:00:00,2028-06-25 00:00:00,103.03,1.0,800.0,600.0,100.0,600.0,3.0,52.3,888T國泰綜合證券,元大證券股份有限公司股務代理部,發行滿二年,2027-06-25 00:00:00,102.01,1.0,2028-06-25 00:00:00,103.03,1.0,,,,,,,2027-06-25 00:00:00,102.01,1.0,無,,,,,
61793,亞通三,ATE Energy International Co. Ltd. 3rd Domestic Unsecured Convertible Bond,0.0,35.0,2025-07-30 00:00:00,6179.0,亞通,2023-10-26 00:00:00,2026-07-25 00:00:00,2023-07-25 00:00:00,2023-07-25 00:00:00,2026-07-25 00:00:00,101.5075,0.5,300.0,300.0,100.5,47.3,3.0,37.5,700T兆豐證券,中國信託商業銀行代理部,發行滿二年,2025-07-25 00:00:00,101.0025,0.5,2026-07-25 00:00:00,101.5075,0.5,,,,,,,2026-07-25 00:00:00,101.5075,0.5,無,,,2025-10-26 00:00:00,2025-11-24 00:00:00,
61794,亞通四,ATE Energy International Co. Ltd. 4th Domestic Unsecured  Convertible Bond,0.0,29.6,2025-07-30 00:00:00,6179.0,亞通,2024-11-29 00:00:00,2027-08-28 00:00:00,2024-08-28 00:00:00,2024-08-28 00:00:00,2027-08-28 00:00:00,101.5075,0.5,600.0,600.0,100.5,595.4,3.0,30.2,700T兆豐證券,中國信託商業銀行代理部,發行滿二年,2026-08-28 00:00:00,101.0025,0.5,2027-08-28 00:00:00,101.5075,0.5,,,,,,,2026-08-28 00:00:00,101.0025,0.5,無,,,2025-10-26 00:00:00,2025-11-24 00:00:00,
61827,合晶七,WAFER WORKS CORPORATION 7th Unsecured Convertible Bond,0.0,61.2,2024-11-12 00:00:00,6182.0,合晶,2021-10-28 00:00:00,2026-07-27 00:00:00,2021-07-27 00:00:00,2021-07-27 00:00:00,2026-07-27 00:00:00,102.016,0.4,300.0,300.0,100.0,297.6,5.0,70.0,960T富邦綜合證券,凱基證券股份有限公司股務代理部,無,2026-07-27 00:00:00,102.016,0.4,,,,,,,,,,2026-07-27 00:00:00,102.016,0.4,無,,,2025-04-25 00:00:00,2025-06-23 00:00:00,
61828,合晶八,WAFER WORKS CORPORATION 8th Domestic Unsecured Convertible Bond,0.0,33.5,2024-11-12 00:00:00,6182.0,合晶,2024-12-28 00:00:00,2029-09-27 00:00:00,2024-09-27 00:00:00,2024-09-27 00:00:00,2029-09-27 00:00:00,100.0,0.0,1500.0,1500.0,102.2,1500.0,5.0,33.8,960T富邦綜合證券,凱基證券股份有限公司股務代理部,發行滿三年,2027-09-27 00:00:00,100.0,0.0,2029-09-27 00:00:00,100.0,0.0,,,,,,,2027-09-27 00:00:00,100.0,0.0,無,,,2025-04-25 00:00:00,2025-06-23 00:00:00,
61843,大豐電三,Dafeng TV Ltd. 3rd Domestic Unsecured Convertible Bonds,0.0,49.4,2025-06-30 00:00:00,6184.0,大豐電,2024-06-07 00:00:00,2027-03-06 00:00:00,2024-03-06 00:00:00,2024-03-06 00:00:00,2027-03-06 00:00:00,101.5075,0.5,1500.0,1500.0,100.1,1306.5,3.0,55.5,888T國泰綜合證券,宏遠證券股份有限公司股務代理部,無,2027-03-06 00:00:00,101.5075,0.5,,,,,,,,,,2027-03-06 00:00:00,101.5075,0.5,無,,,2025-06-05 00:00:00,2025-06-30 00:00:00,
61875,萬潤五,"ALL RING TECH CO., LTD. 5th Domestic Unsecured Convertible Bond",0.0,276.8,2025-07-28 00:00:00,6187.0,萬潤,2024-10-11 00:00:00,2027-07-10 00:00:00,2024-07-10 00:00:00,2024-07-10 00:00:00,2027-07-10 00:00:00,100.0,0.0,500.0,500.0,119.63,220.4,3.0,288.0,兆豐證券股份有限公司,統一綜合證券股份有限公司股務代理部,無,2027-07-10 00:00:00,100.0,0.0,,,,,,,,,,2027-07-10 00:00:00,100.0,0.0,無,,,2025-07-03 00:00:00,2025-07-28 00:00:00,
61894,豐藝四,"Promate Electronic Co.,Ltd. 4th Domestic Unsecured Convertible Bond",0.0,43.14,2025-08-02 00:00:00,6189.0,豐藝,2024-02-11 00:00:00,2028-11-10 00:00:00,2023-11-10 00:00:00,2023-11-10 00:00:00,2028-11-10 00:00:00,102.5251,0.5,500.0,500.0,101.0,124.8,5.0,56.65,611T台中銀證券,元大證券股份有限公司股務代理部,發行滿三、四年,2026-11-10 00:00:00,100.7519,0.25,2027-11-10 00:00:00,101.0038,0.25,2028-11-10 00:00:00,102.5251,0.5,,,,2026-11-10 00:00:00,100.7519,0.25,無,,,2025-07-08 00:00:00,2025-08-02 00:00:00,
61907,萬泰科七,"WONDERFUL HI-TECH CO.,LTD 7th Domestic Unsecured Convertible Bond",0.0,41.7,2025-11-06 00:00:00,6190.0,萬泰科,2026-02-07 00:00:00,2028-11-06 00:00:00,2025-11-06 00:00:00,2025-11-06 00:00:00,2028-11-06 00:00:00,100.0,0.0,1000.0,1000.0,106.21,1000.0,3.0,41.7,779T國票綜合證券,中國信託商業銀行 代理部,無,2028-11-06 00:00:00,100.0,0.0,,,,,,,,,,2028-11-06 00:00:00,100.0,0.0,無,,,,,
61965,帆宣五,MARKETECH INTERNATIONAL CORP. 5th Unsecured Convertible Bond,0.0,130.7,2025-07-14 00:00:00,6196.0,帆宣,2023-09-28 00:00:00,2026-06-27 00:00:00,2023-06-27 00:00:00,2023-06-27 00:00:00,2026-06-27 00:00:00,100.0,0.0,2500.0,2500.0,100.0,278.6,3.0,145.9,960T富邦綜合證券,凱基證券股份有限公司股務代理部,無,2026-06-27 00:00:00,100.0,0.0,,,,,,,,,,2026-06-27 00:00:00,100.0,0.0,無,,,2025-06-19 00:00:00,2025-07-14 00:00:00,
61973,佳必琪三,JPC connectivity Inc. 3rd Domestic Unsecured Convertible Bond,0.0,152.0,2025-07-16 00:00:00,6197.0,佳必琪,2025-01-16 00:00:00,2027-10-15 00:00:00,2024-10-15 00:00:00,2024-10-15 00:00:00,2027-10-15 00:00:00,100.0,0.0,1000.0,1000.0,117.45,1000.0,3.0,160.0,980T元大證券,凱基證券股份有限公司股務代理部,無,2027-10-15 00:00:00,100.0,0.0,,,,,,,,,,2027-10-15 00:00:00,100.0,0.0,無,,,2025-06-23 00:00:00,2025-07-16 00:00:00,
