股票代號,代號,名稱,掛牌最高,掛牌最低,資金用途,掛牌日期,資金用途分類
2360,23602,致茂二,309.0,100.0,興建廠房21.8億,2014-05-23 00:00:00,資本支出
2365,23651,昆盈一,117.5,97.0,,2010-04-12 00:00:00,
2365,23652,昆盈二,115.2,99.9,,2010-04-13 00:00:00,
2367,23671,燿華一,253.0,105.0,購買機器設備7億，償還銀行借款5億，與燿華二同時發行,2016-07-06 00:00:00,償還銀行借款
2367,23672,燿華二,263.0,104.05,購買機器設備7億，償還銀行借款5億，與燿華一同時發行,2016-07-07 00:00:00,償還銀行借款
2368,23681,金像電一,153.0,104.0,,,
2368,23682,金像電二,297.0,99.5,償還銀行借款31.1億，充實營運資金11.76億,2023-12-05 00:00:00,償還+充實
2369,23691,菱生一,177.0,91.3,,,
2369,23692,菱生二,187.0,79.65,,2007-09-22 00:00:00,
2371,23711,大同一,161.0,92.5,,,
2371,23712,大同二,122.35,87.15,,2007-11-30 00:00:00,
2374,23741,佳能一,109.6,98.1,,2010-01-27 00:00:00,
2377,23772,微星二,110.0,71.0,,2009-04-15 00:00:00,
2379,23791,瑞昱一,146.0,126.0,,,
2383,23831,台光電一,280.0,66.1,,,
2383,23832,台光電二,214.0,80.0,,2006-09-15 00:00:00,
2383,23833,台光電三,246.0,100.0,,2010-06-12 00:00:00,
2383,23834,台光電四,166.0,100.4,償還銀行借款12.25億，充實營運資金2.75億,2017-05-16 00:00:00,償還+充實
2383,23835,台光電五,388.0,97.0,不動產及廠房21.6億，償還銀行借款 13.4億,2022-04-25 00:00:00,償還銀行借款
2383,23836,台光電六,230.0,101.75,償還銀行借款12億，充實營運資金5.04億，與台光電七同時發行,2024-09-25 00:00:00,償還+充實
2383,23837,台光電七,224.0,105.0,償還銀行借款12億，充實營運資金5.04億，與台光電六同時發行,2024-10-09 00:00:00,償還+充實
2384,23841,勝華一,133.0,113.5,,,
2385,23851,群光一,169.0,83.0,,,
2388,23881,威盛一,122.0,103.8,,,
2389,23891,世昕一,115.0,92.5,,,
2390,23901,云辰一,109.1,108.4,,,
2392,23921,正崴一,110.1,92.05,,2006-09-28 00:00:00,
2393,23932,億光二,169.0,93.0,0,2006-10-06 00:00:00,
2393,23933,億光三,130.45,79.25,,2007-12-04 00:00:00,
2393,23934,億光四,120.7,101.3,,2009-11-25 00:00:00,
2393,23935,億光五,120.1,97.9,償還銀行借款40.2億,2013-12-20 00:00:00,償還銀行借款
2393,23936,億光六,101.2,95.0,購置廠辦大樓16億，購買機器設備15億，充實營運資金19.25億,2015-05-18 00:00:00,充實營運資金
2395,23952,研華二,274.0,104.0,購置倉儲中心15.11億，倉儲中心裝潢0.7億,2011-05-26 00:00:00,資本支出
2398,23981,博達一,112.9,88.2,,,
2402,24021,毅嘉一,188.0,130.0,,,
2402,24022,毅嘉二,106.45,94.2,償還銀行借款5.53億，償還銀行借款14.47億,2014-09-02 00:00:00,償還銀行借款
2406,24061,國碩一,123.0,98.55,,2011-02-06 00:00:00,
2406,24062,國碩二,184.0,100.0,充實營運資金4.5億,2012-08-03 00:00:00,充實營運資金
2406,24063,國碩三,183.0,100.15,償還銀行借款4.15億，充實營運資金3.85億,2015-08-10 00:00:00,償還+充實
2406,24064,國碩四,113.6,101.5,償還銀行借款 12億,2017-06-21 00:00:00,償還銀行借款
2407,24071,陞技一,127.4,61.55,,,
2408,24081,南科一,109.5,97.0,,,
2409,24091,友達一,316.0,216.0,,,
2409,24092,友達二,112.5,95.75,,,
2409,24093,友達三,167.0,85.0,,2005-07-08 00:00:00,
2413,24131,環科一,124.4,109.5,,,
2414,24141,精技一,184.0,82.0,,,
2415,24151,錩新一,122.4,86.3,,,
2417,24172,圓剛二,229.0,99.0,,,
2418,24182,雅新二,258.0,206.0,,,
2418,24183,雅新三,214.0,146.0,,,
2419,24191,仲琦一,120.0,102.5,,,
2419,24192,仲琦二,165.0,105.0,充實營運資金2億，償還銀行借款4.5億，,2012-01-18 00:00:00,償還+充實
2419,24193,仲琦三,152.0,99.05,充實營運資金3.19億，償還銀行借款1.8億，,2013-01-31 00:00:00,償還+充實
2419,24194,仲琦四,134.2,105.0,充實營運資金5億,2016-06-15 00:00:00,充實營運資金
2421,24212,建準二,155.0,99.5,,,
2421,24213,建準三,289.0,127.05,償還銀行借款12億，充實營運資金1.86億,2023-05-24 00:00:00,償還+充實
2424,24241,隴華一,185.0,107.0,,,
2426,24261,鼎元一,147.95,108.0,,,
2426,24262,鼎元二,206.0,107.0,,,
2426,24263,鼎元三,207.0,103.1,,,
2426,24264,鼎元四,197.0,102.5,,,
2426,24265,鼎元五,196.0,102.5,,2007-01-13 00:00:00,
2426,24266,鼎元六,134.1,99.0,,2009-09-29 00:00:00,
2426,24267,鼎元七,136.0,101.0,,2009-09-29 00:00:00,
2426,24268,鼎元八,162.0,107.0,現金增資4.6億，鼎元八募得3億，償還銀行借款8.04億,2015-03-20 00:00:00,償還銀行借款
2427,24271,三商電一,132.0,96.1,現金增資2.87億，三商電一募得5.12億，充實營運資金8億,2023-12-13 00:00:00,充實營運資金
2428,24281,興勤一,153.0,100.1,,,
2428,24282,興勤二,252.0,82.5,,,
2428,24283,興勤三,152.0,98.4,,2011-01-11 00:00:00,
2434,24341,統懋一,118.6,108.0,,,
2434,24342,統懋二,111.0,61.5,,,
2436,24361,偉詮電一,129.5,98.9,償還銀行借款11.11億，充實營運資金1.22億,2023-09-11 00:00:00,償還+充實
2437,24371,旺詮一,140.5,100.5,,2015-01-15 00:00:00,
2439,24391,美律一,239.0,95.8,現金增資5億，美律一募得15.07億，充實營運資金13.79億，轉投資美律惠州1.53億，轉投資美律泰國4.75億,2015-01-29 00:00:00,充實營運資金
2439,24392,美律二,130.8,99.15,償還銀行借款35.18億,2018-12-11 00:00:00,償還銀行借款
2439,24393,美律三,140.1,97.0,現金增資4.8億，美律三募得30.15億，充實營運資金5.22億，償還銀行借款29.87億,2021-08-11 00:00:00,償還+充實
2439,24394,美律四,117.65,100.0,現金增資4.5億，美律四美律五加總募得31.12億，償還銀行借款19.5億，充實營運資金15.35億，與美律五同時發行,2024-07-10 00:00:00,償還+充實
2439,24395,美律五,119.65,101.2,現金增資4.5億，美律四美律五加總募得31.12億，償還銀行借款19.5億，充實營運資金15.35億，與美律四同時發行,2024-07-22 00:00:00,償還+充實
2440,24401,太空一,150.0,77.6,,,
2441,24411,超豐一,203.0,97.35,,,
2442,24421,美齊一,109.2,78.2,,,
2442,24422,新美齊二,158.0,104.05,償還銀行借款4億,2013-03-12 00:00:00,償還銀行借款
2442,24423,新美齊三,112.5,91.0,償還銀行借款3億，充實營運資金9.525億，償還111年度第一次國內有擔保普通公司債本金0.675億，償還112年度第一次國內有擔保普通公司債本金7億，共計20.2億,2024-11-29 00:00:00,借新還舊
2442,24424,新美齊四,111.3,90.45,償還銀行借款3億，充實營運資金9.525億，償還111年度第一次國內有擔保普通公司債本金0.675億，償還112年度第一次國內有擔保普通公司債本金7億，共計20.2億,2024-12-25 00:00:00,借新還舊
2444,24441,友旺一,113.0,45.25,,,
2444,24442,友旺二,287.0,100.05,償還銀行借款2.25億，充實營運資金0.75億,2015-06-29 00:00:00,償還+充實
2446,24461,全懋一,254.0,147.0,,,
2447,24471,鼎新一,201.0,99.0,,,
2448,24481,晶電一,194.0,107.0,,,
2448,24482,晶電二,185.0,118.5,,,
2448,24483,晶電三,119.9,86.4,,2007-10-21 00:00:00,
2450,24501,神腦一,120.0,96.85,,,
2451,24511,創見一,184.0,92.1,,2006-11-14 00:00:00,
2455,24551,全新一,160.0,95.1,,,
2456,24562,奇力新二,158.0,99.0,,,
2456,24563,奇力新三,124.9,81.55,,2007-09-22 00:00:00,
2456,24564,奇力新四,399.0,87.0,,2015-05-29 00:00:00,
2456,24565,奇力新五,236.0,99.8,,2017-09-18 00:00:00,
2456,24566,奇力新六,152.0,103.0,,2019-09-12 00:00:00,
2457,24571,飛宏一,113.7,86.1,償還銀行借款15.04億,2014-06-04 00:00:00,償還銀行借款
2458,24581,義隆一,156.0,102.0,,,
2459,24591,敦吉一,205.0,104.5,,,
2460,24601,建通一,158.0,100.0,,,
2461,24611,光群雷一,131.65,85.0,,,
2461,24612,光群雷二,201.0,103.0,充實營運資金2億，支付研發購料款0.5億，海外投資湖南永安包裝材料有限公司2.5億，與光群雷三同時發行,2011-09-22 00:00:00,充實營運資金
2461,24613,光群雷三,126.0,93.05,充實營運資金2億，支付研發購料款0.5億，海外投資湖南永安包裝材料有限公司2.5億，與光群雷二同時發行,2011-09-23 00:00:00,充實營運資金
2461,24614,光群雷四,128.0,101.0,償還銀行借款5億，與光群雷五同時發行,2014-10-17 00:00:00,償還銀行借款
2461,24615,光群雷五,128.0,99.55,償還銀行借款5億，與光群雷四同時發行,2014-10-20 00:00:00,償還銀行借款
2461,24616,光群雷六,182.0,110.0,償還銀行借款6.06億,2021-03-24 00:00:00,償還銀行借款
2462,24621,良得電一,252.0,97.0,,,
2462,24622,良得電二,133.0,104.2,償還銀行借款4億，與良得電三同時發行,2012-06-04 00:00:00,償還銀行借款
2462,24623,良得電三,136.3,101.0,償還銀行借款4億，與良得電二同時發行,2012-06-05 00:00:00,償還銀行借款
2462,24624,良得電四,135.3,99.7,償還銀行借款4億,2023-08-11 00:00:00,償還銀行借款
2464,24641,盟立一,203.0,99.0,,,
2464,24642,盟立二,124.1,89.7,償還銀行借款16.6億，發行10000張CB10億，3年期，轉換價格80元，約當12500張股票，同時辦理現金增資9000張，發行價格暫定70元，募資6.3億。,2024-09-16 00:00:00,借新還舊
2466,24661,冠西一,116.5,93.0,,,
2466,24662,冠西電二,113.0,99.8,現金增資3.12億，冠西二募得2億，償還銀行借款5.12億,2015-11-13 00:00:00,償還銀行借款
2466,24663,冠西電三,120.0,99.75,償還銀行借款3.06億,2020-02-27 00:00:00,償還銀行借款
2467,24671,志聖一,220.0,107.0,,2009-10-30 00:00:00,
2468,24681,華經一,115.5,115.0,,,
2469,24692,力信二,170.0,94.35,,,
2470,24701,品佳一,122.0,100.2,,,
2470,24702,品佳二,130.0,94.0,,,
2472,24721,立隆電一,115.0,98.1,,2010-08-21 00:00:00,
2472,24722,立隆電二,203.0,99.5,償還銀行借款6.03億,2019-03-18 00:00:00,償還銀行借款
2472,24723,立隆電三,181.0,104.7,償還銀行借款8.59億，可轉債6億，現增2.56億(32元),2020-07-22 00:00:00,借新還舊
2474,24741,可成一,264.0,97.6,,2009-11-28 00:00:00,
2474,24742,可成二,170.0,100.3,,2011-04-17 00:00:00,
2476,24761,鉅祥一,120.65,110.5,,,
2476,24762,鉅祥二,180.0,103.15,現金增資7.95億，鉅祥二募得11.37億，購置廠房15.5億，購置機器設備及廠務設施4.07億,2024-01-26 00:00:00,資本支出
2478,24781,大毅一,159.0,95.0,償還銀行借款5.62億,2013-01-28 00:00:00,償還銀行借款
2479,24792,和立二,111.55,88.0,,,
2480,24801,敦陽一,101.0,98.0,,,
2481,24811,強茂一,131.0,115.0,,,
2481,24812,強茂二,307.0,107.0,,,
2481,24813,強茂三,167.0,85.0,,,
2481,24814,強茂四,163.0,79.9,,2008-05-26 00:00:00,
2481,24815,強茂五,139.5,97.0,,2010-06-20 00:00:00,
2481,24816,強茂六,167.0,102.05,償還銀行借款5億，與強茂七同時發行,2013-06-11 00:00:00,償還銀行借款
2481,24817,強茂七,153.0,100.0,償還銀行借款5億，與強茂六同時發行,2013-06-13 00:00:00,償還銀行借款
2482,24821,連宇一,169.0,107.0,,,
2482,24822,連宇二,552.0,110.1,償還銀行借款1.5億，充實營運資金0.78億,2021-07-12 00:00:00,償還+充實
2484,24841,希華一,199.0,94.0,,,
2484,24842,希華二,171.0,79.0,,,
2484,24843,希華三,150.0,73.0,,2008-03-21 00:00:00,
2486,24861,一詮一,129.45,100.0,,,
2486,24862,一詮二,133.05,90.0,,,
2486,24863,一詮三,180.0,53.0,,2008-05-30 00:00:00,
2486,24864,一詮四,104.8,78.5,,2010-04-26 00:00:00,
2486,24865,一詮五,108.0,92.5,投資一詮精密(中國)2.4億，轉投資立誠光電2.4億，償還銀行借款2.95億，充實營運資金3.92億,2014-03-28 00:00:00,償還+充實
2486,24866,一詮六,138.0,96.5,現金增資8.64億，一詮六募得6.06億，償還銀行借款9.6億，充實營運資金5.1億,2024-07-01 00:00:00,償還+充實
2488,24881,漢平一,132.0,105.0,,,
2489,24891,瑞軒二,228.0,87.45,,2006-12-12 00:00:00,
2489,24893,瑞軒三,157.0,76.2,,2007-11-19 00:00:00,
2489,24894,瑞軒四,109.0,98.6,,2009-12-25 00:00:00,
2492,24921,華新科一,128.0,96.0,購置廠房、設備及廠務設施48.22億。,2020-04-29 00:00:00,資本支出
2497,24971,怡利一,177.0,100.0,,2011-02-07 00:00:00,
2497,24972,怡利電二,126.55,99.15,現金增資3億，4000張/75元，怡利電募得二3.14億，償還銀行借款5億，充實營運資金0.54億,2022-07-07 00:00:00,償還+充實
2498,24981,宏達電一,229.0,152.0,0,,
2499,24991,東貝一,190.0,110.0,,,
2499,24992,東貝二,193.0,85.0,,,
2499,24993,東貝三,120.0,92.0,,2010-09-19 00:00:00,
2505,25052,國揚二,197.0,107.0,雲端科技大樓案之營建相關款項5億，忠孝大院之營建相關款項7億,2012-05-14 00:00:00,資本支出
2509,25091,全坤一,236.0,101.5,,2007-05-08 00:00:00,
2509,25092,全坤二,129.5,101.0,,2010-04-23 00:00:00,
2514,25143,龍邦三,162.0,95.25,償還銀行借款2.4億，轉投資大陸3.6億,2012-06-05 00:00:00,償還銀行借款
2515,25151,中工一,107.5,100.9,充實營運資金8億，與中工二同時發行,2014-02-24 00:00:00,充實營運資金
2515,25152,中工二,117.0,94.35,充實營運資金8億，與中工一同時發行,2014-02-25 00:00:00,充實營運資金
2520,25201,冠德一,182.0,103.0,,2010-06-14 00:00:00,
2528,25281,皇普一,154.0,100.5,償還銀行借款2.24億，充實營運資金1.83億,2012-04-24 00:00:00,償還+充實
2528,25282,皇普二,257.0,103.0,龜山樂捷案工程款2.83億、竹北興崙案1.84億及償還銀行借款2.6億。,2019-09-25 00:00:00,償還銀行借款
2528,25283,皇普三,123.5,103.0,償還銀行借款12.18億，與皇普四同時發行,2024-12-31 00:00:00,償還銀行借款
2528,25284,皇普四,112.15,91.9,償還銀行借款12.18億，與皇普三同時發行,2025-01-17 00:00:00,償還銀行借款
2530,25301,大華建設一,107.2,96.0,0,,
2530,25302,大華建設二,100.0,86.5,0,,
2530,25303,華建三,98.9,91.0,充實營運資金15億，發行CB3共5000張，詢圈100發行，CB4共10000張，競拍發行,2025-06-23 00:00:00,充實營運資金
2530,25304,華建四,101.5,92.4,充實營運資金15億，發行CB3共5000張，詢圈100發行，CB4共10000張，競拍發行,2025-06-30 00:00:00,充實營運資金
2535,25352,達欣工二,127.95,99.5,償還借款12億，與達工三同時發行,2014-01-10 00:00:00,償還銀行借款
2535,25353,達欣工三,138.8,94.8,償還借款12億，發行CB2有擔保6000張，CB3無擔保6000張,2014-01-14 00:00:00,借新還舊
2535,25354,達欣工四,146.0,97.7,償還國內第二次第三次轉換公司債12.22億,2017-01-10 00:00:00,借新還舊
2535,25355,達欣工五,220.0,102.8,償還銀行借款10.15億,2018-11-09 00:00:00,償還銀行借款
2536,25362,宏普二,122.0,99.8,,2011-05-10 00:00:00,
2537,25372,聯開二,145.0,100.0,償還短期借款3.48億，充實營運資金 0.52億,2011-05-30 00:00:00,償還+充實
2537,25373,聯開三,137.0,100.5,現金增資2.4億，償還銀行借款5.46億，與聯上發四同時發行,2012-08-31 00:00:00,償還銀行借款
2537,25374,聯開四,139.0,90.5,現金增資2.4億，償還銀行借款5.46億，與聯上發三同時發行,2012-09-03 00:00:00,償還銀行借款
2537,25375,聯上發五,102.55,91.5,現金增資7.5億，聯開五募得4億，支付桃園大江案營建用地款項11.5億,2013-11-05 00:00:00,資本支出
2538,25382,基泰二,130.1,104.0,償還銀行借款7億,2012-10-29 00:00:00,償還銀行借款
2538,25383,基泰三,116.5,98.2,償還銀行借款7億,2013-11-08 00:00:00,償還銀行借款
2539,25391,櫻花建一,260.0,102.25,償還銀行借款5.17億,2018-09-03 00:00:00,償還銀行借款
2539,25392,櫻花建二,161.0,91.05,償還銀行借款5.17億,2018-09-04 00:00:00,償還銀行借款
2542,25421,興富發一,278.0,104.6,,,
2542,25422,興富發二,263.0,105.45,,,
2542,25423,興富發三,208.0,95.7,,2009-04-19 00:00:00,
2542,25424,興富發四,415.0,107.0,,2010-04-19 00:00:00,
2542,25425,興富發五,141.0,102.1,償還銀行借款100億,2017-06-08 00:00:00,償還銀行借款
2543,25431,皇昌一,177.0,84.1,,,
2543,25432,皇昌二,124.0,85.7,,,
2546,25461,根基一,194.0,104.5,,2009-07-18 00:00:00,
2547,25472,日勝二,175.0,65.2,,2007-08-13 00:00:00,
2547,25473,日勝三,122.2,95.0,板橋浮洲合宜住宅興建工程36.86億，償還銀行借款10.5億與日勝生四同時發行,2012-03-07 00:00:00,償還銀行借款
2547,25474,日勝四,120.0,95.0,板橋浮洲合宜住宅興建工程36.86億，償還銀行借款10.5億與日勝生三同時發行,2012-03-08 00:00:00,償還銀行借款
2548,25481,華固一,181.0,100.0,,,
2548,25482,華固二,176.0,74.45,,2009-07-11 00:00:00,
2548,25483,華固三,105.75,96.0,償還銀行借款18.5億，充實營運資金42.92億，與華固四同時發行,2024-10-02 00:00:00,償還+充實
2548,25484,華固四,106.2,98.0,償還銀行借款18.5億，充實營運資金42.92億，與華固三同時發行,2024-10-18 00:00:00,償還+充實
2596,25961,綠意一,142.0,99.5,,2011-02-13 00:00:00,
2596,25962,綠意二,148.0,99.4,償還銀行借款3億,2014-06-17 00:00:00,償還銀行借款
2601,26011,益航一,108.0,100.5,轉投資海外子公司8.4億，償還銀行借款1.59億，與益航二同時發行,2015-02-06 00:00:00,償還銀行借款
2601,26012,益航二,105.3,99.5,轉投資海外子公司8.4億，償還銀行借款1.59億，與益航一同時發行,2015-02-09 00:00:00,償還銀行借款
2603,26031,長榮一,158.0,98.5,,,
2603,26032,長榮二,188.0,101.0,,,
2603,26033,長榮三,157.0,99.9,,2009-07-28 00:00:00,
2603,26034,長榮四,233.0,102.75,償還銀行借款50.5億,2021-05-18 00:00:00,償還銀行借款
2609,26091,陽明一,170.0,96.55,0,,
2609,26092,陽明二,168.0,95.5,,,
2609,26093,陽明三,156.0,99.0,,,
2609,26094,陽明四,136.9,90.0,償還國內第十三次無擔保普通公司債 B 券30億，償還銀行借款20.25億,2013-06-07 00:00:00,借新還舊
2609,26095,陽明五,315.0,98.75,償還銀行借款78億,2018-05-29 00:00:00,償還銀行借款
2610,26102,華航二,132.0,99.5,0,,
2610,26103,華航三,142.5,93.5,,,
2610,26104,華航四,144.5,91.5,,2005-07-28 00:00:00,
2610,26105,華航五,146.9,98.8,"償還借款60.3億，減輕本公司實際利息支出、並提升財務融通彈性。
該借款性質係為購買營運用之航機及營運週轉金",2013-12-26 00:00:00,償還銀行借款
2610,26106,華航六,250.0,92.1,償還銀行借款60.3億,2018-01-30 00:00:00,償還銀行借款
2610,26107,華航七,167.0,104.0,償還銀行借款30.15億,2021-04-28 00:00:00,償還銀行借款
2613,26131,中櫃一,110.0,100.9,償還銀行借款3億，與中櫃二同時發行,2015-10-29 00:00:00,償還銀行借款
2613,26132,中櫃二,109.5,99.0,償還銀行借款3億，與中櫃一同時發行,2015-10-30 00:00:00,償還銀行借款
2614,26143,東森三,131.75,86.5,,,
